Time (s),Comp Pitch without Low Pass
13.958175659179688,91.36049930081415
14.06407880783081,91.79615813127108
14.1699378490448,92.32227735801212
14.27589750289917,92.00517121891684
14.381756782531738,91.96204844167877
14.487587928771973,91.79998005638014
14.593477725982666,92.04985673549045
14.699368715286255,92.4678025388195
14.802132606506348,92.35704347524637
14.904816150665283,92.30557378821162
15.007496118545532,92.3980953727604
15.110236406326294,92.62718109241584
15.212986469268799,92.74478889688575
15.31572937965393,92.62350892786183
15.4185471534729,91.49794851029833
15.521269083023071,89.48159628278532
15.62403917312622,85.37598596212838
15.726765394210815,79.17954274240611
15.829555988311768,73.32630277330148
15.932295322418213,67.54009923147535
16.035051822662354,61.63699150847621
16.13780641555786,56.38686185034874
16.240564107894897,50.89837171892661
16.34332823753357,46.10276156976688
16.44610905647278,41.89261716021905
16.548854112625122,38.204235701314076
16.651593923568726,34.77000685607823
16.754380464553833,29.23301013060734
16.85714602470398,25.37698592340479
16.9598970413208,21.28450132055986
17.062660455703735,16.482821071878462
17.165446519851685,10.7681531692715
17.26816201210022,6.207031837745948
17.37092089653015,4.009410139473204
17.473675966262817,1.824480163087969
17.57645606994629,0.636769894090198
17.679197549819946,0.7229326682878184
17.78200936317444,0.6294020160157555
17.884759187698364,0.6495547329034111
17.98752212524414,0.6473105143946852
18.09023880958557,0.6609216118444867
18.19300627708435,0.6328527186095667
18.295788288116455,0.6235635629354903
18.398528814315796,0.6329841033353739
18.501262426376343,0.6159134799801481
18.604036808013916,0.6029725390544773
18.70682716369629,0.622942895447084
18.80957579612732,0.6182374958406369
18.912336587905884,0.6392638541765889
19.015064239501953,0.6389103424021904
19.117842435836792,0.6219632707296533
19.220595121383667,0.6278133097374058
19.323387145996094,0.6047407975075256
19.42610764503479,0.5983008359260262
19.52884078025818,0.585725413766355
19.63162112236023,0.5936964100376074
19.73440647125244,0.6104064635797903
19.84035348892212,0.6202752876343307
19.946287393569946,0.6417133523458786
20.05219602584839,0.6215876197518811
20.15809202194214,0.6262654927866426
20.263938903808594,0.6183817219956503
20.36980938911438,0.638466024155329
20.475643634796143,0.6134737092730687
20.581596612930298,0.6351874800809956
20.6876540184021,0.5995164769487183
20.79427170753479,0.6091456165289578
20.900336980819702,0.6077166371280716
21.0064218044281,0.6210847122515573
21.112390279769897,0.5980896498392186
21.21844744682312,0.6196077313750539
21.324352741241455,0.622424045338069
21.430412769317627,0.6056430160527082
21.536373615264893,0.5961122657105975
21.642298221588135,-0.21817029030012158
21.74825358390808,12.674476803334487
21.854247331619263,-9.94868442828613
21.960198163986206,13.66495221271715
22.066134214401245,10.5071886436277
22.172121047973633,-14.368973801386561
22.278067111968994,21.334093806189863
22.384227752685547,-11.086289701982702
22.490246057510376,19.25630402367097
22.596192598342896,1.5565500362717795
22.702089071273804,-1.0533123649203664
22.808172702789307,21.68252729468942
22.914198875427246,-16.013214035674384
23.020219802856445,19.85368140598096
23.12617778778076,-11.351712742101983
23.232340812683105,16.115677647370372
23.33823800086975,4.294713534189026
23.44416832923889,-10.14778736934212
23.550092697143555,14.399704230102728
23.656005382537842,-15.517389536878689
23.76094126701355,15.375434731249776
23.86696434020996,-14.283376821871972
23.97289204597473,15.693882025701367
24.078773736953735,-3.353846971081552
24.184685230255127,0.17943791357468442
24.290639638900757,-2.446025018201183
24.396539211273193,-2.356387172971579
24.502487421035767,-2.4181925494760663
24.60841679573059,-2.3716297161959536
24.71439266204834,-2.3969673313829407
24.820378065109253,-2.4197604386580815
24.926223278045654,-2.2676722998517183
25.032105684280396,0.44576032289214473
25.137993574142456,1.3520805681018437
25.243897199630737,-3.2226608098858995
25.349785089492798,-1.3685241089497229
25.455657482147217,-1.224976351396658
25.561597108840942,-1.2216604256554677
25.667628526687622,-1.2062450901325845
25.773558616638184,-1.2253181909976127
25.879566192626953,-1.240513097002027
25.985490322113037,-1.2652372705125083
26.09136128425598,-1.1665218722563717
26.19724726676941,-0.29975425061649896
26.303133010864258,4.381410188438437
26.409101009368896,11.864290700366794
26.5149507522583,19.677249849322443
26.62069296836853,28.38529085334183
26.725909948349,36.91341749094832
26.83187508583069,46.219765041459695
26.937764644622803,55.236259819610126
27.04370903968811,63.958276501680814
27.14857578277588,70.97027401836897
27.254509449005127,77.22403393618069
27.360381841659546,85.0038832899612
27.46716332435608,88.6581426347667
27.570101499557495,89.74942660465257
27.673018217086792,90.9622671348146
27.77595281600952,91.59253297609352
27.878909587860107,90.72662157391909
27.98170518875122,90.54946626480898
28.08461856842041,91.02415070302796
28.18753218650818,90.67067870361048
28.290349006652832,91.01586994682805
28.39314913749695,88.66181117081894
28.4959557056427,81.98302413348111
28.598767518997192,72.48153661496619
28.701483964920044,61.36213396943293
28.804375886917114,53.774255985832454
28.90728211402893,52.28110622427941
29.010223865509033,59.32006506827848
29.113073348999023,71.9086102229774
29.21590495109558,83.97702004551627
29.318719387054443,90.94871685657662
29.4215030670166,91.73451574890356
29.52420687675476,90.04617956000517
29.62728190422058,90.5050326708652
29.73015332221985,91.30461548623505
29.832878828048706,92.2059370506225
29.935539722442627,92.22260304606047
