Time (s),Comp Pitch without Low Pass
21.918376922607422,-4.264824692371416
22.021142959594727,-4.2677078296186055
22.123940229415894,-4.240105383316289
22.226677656173706,-4.246504180006937
22.329488039016724,-4.298996179322314
22.43219494819641,-4.291163275277936
22.534937858581543,-4.305324981348534
22.637712717056274,-4.260760513299465
22.7404522895813,-4.245613479630061
22.843228816986084,-4.285930894532254
22.94598650932312,-4.302570832833552
23.051914930343628,-4.28600057938704
23.157893657684326,-4.285799867085896
23.263949871063232,-4.257001572996261
23.368931531906128,-4.270698084427427
23.47466492652893,-4.261293009714128
23.580607652664185,-4.269498909722542
23.68654751777649,-4.280149694015224
23.792455911636353,-4.272220810222986
23.898422956466675,-4.282832846512894
24.004432916641235,-4.276461339454467
24.110433340072632,-4.288664315950977
24.2163724899292,-4.279832029269933
24.32243514060974,-4.290775237549448
24.4277446269989,-4.270890724165966
24.533846855163574,-4.309930762777191
24.63986039161682,-4.293153144445058
24.745797395706177,-4.279099355009765
24.851743936538696,-4.276288154926349
24.957814931869507,-4.282022087618022
25.062737226486206,-4.300467964379543
25.16818118095398,-4.3009658460818265
25.273827075958252,-4.313624271158738
25.37922430038452,-4.313777192718176
25.48525643348694,-4.280963043463055
25.591218948364258,-4.277559403686069
25.69725775718689,-4.258126370839883
25.803223609924316,-4.296226963562428
25.909246683120728,-4.283718929014755
26.015262365341187,-4.270374285094071
26.121204137802124,-4.293246472826511
26.227250814437866,-4.266979355945635
26.332783222198486,-4.262536007772942
26.43843650817871,-4.27800727046765
26.543338298797607,-4.297540618779769
26.649139642715454,-4.281888082538798
26.75406289100647,-4.2891895345833415
26.859197854995728,-4.291907062252039
26.964876651763916,-4.275490061092885
27.07090163230896,-4.269693774797958
27.17692804336548,-4.282770888319825
27.282388925552368,-4.287568522736082
27.388010501861572,-4.289430088546009
27.49392557144165,-4.292781205300037
27.59982395172119,-4.310553797057858
27.705730199813843,-4.293186302725178
27.811073780059814,-4.282596560199043
27.9156711101532,-4.262517360154267
28.019614934921265,-4.3049901878291195
28.125012159347534,-4.310072106076868
28.23103380203247,-4.2999337970222715
28.336450576782227,-4.301983334960215
28.44226360321045,-4.312709587630891
28.548229932785034,-4.303709307247255
28.65421175956726,-4.305241491547489
28.76015615463257,-4.320486849487222
28.866204977035522,-4.306985884836007
28.97225069999695,-4.299400325340871
29.076714754104614,-4.313338050582454
29.179818153381348,-4.299065810961496
29.28287100791931,-4.322176869581691
29.385977268218994,-4.319211408450564
29.48961043357849,-4.30561430426565
29.593045234680176,-4.282128708198034
29.695750951766968,-4.306922862693254
29.798370361328125,-4.308698560451643
29.9011013507843,-4.299636449054257
